Order ID,start_x,start_y,end_x,end_y,ori_order,ori_distance,nn_order,nn_distance,nn_effort,mst_Lower_bound,bab_order,bab_distance,bab_effort
504,0,0,0,0,"['61210', '117900', '49524', '133436', '160922', '132324', '863462', '384231', '1190988']",114,"['1190988', '132324', '49524', '160922', '61210', '117900', '863462', '384231', '133436']",84,504.4,54,"['160922', '132324', '1190988', '61210', '863462', '133436', '49524', '384231', '117900']",104,334.4
505,0,0,0,0,"['697366', '697367', '300880', '179530', '713140']",58,"['713140', '697367', '697366', '300880', '179530']",52,1404.4,38,"['697366', '697367', '300880', '713140', '179530']",54,2094.0
506,0,0,0,0,"['306104', '1101321', '1101342', '103926', '377664', '1191005']",78,"['377664', '103926', '306104', '1101321', '1101342', '1191005']",54,94.6,50,"['1101321', '306104', '1101342', '103926', '1191005', '377664']",58,71.2
507,0,0,0,0,"['396342', '624530', '169358', '398896', '360062', '276338']",76,"['360062', '169358', '398896', '276338', '396342', '624530']",62,145.8,54,"['396342', '624530', '169358', '276338', '360062', '398896']",68,92.0
508,0,0,0,0,"['355027', '177765', '36346', '209417', '393083', '147786']",76,"['393083', '147786', '209417', '355027', '177765', '36346']",56,55.0,50,"['177765', '147786', '36346', '209417', '355027', '393083']",74,83.0
509,0,0,0,0,"['91849', '357643', '393069', '391857']",46,"['393069', '91849', '357643', '391857']",42,298.6,32,"['91849', '357643', '393069', '391857']",48,258.4
510,0,0,0,0,"['17032', '68048', '374101', '104710', '291236', '264688', '2150805']",96,"['2150805', '68048', '17032', '104710', '374101', '291236', '264688']",78,259.0,50,"['17032', '104710', '291236', '264688', '2150805', '68048', '374101']",86,466.0
511,0,0,0,0,"['250458', '2586546', '732859', '682345']",54,"['682345', '732859', '250458', '2586546']",48,28.0,46,"['2586546', '250458', '732859', '682345']",52,22.0
512,0,0,0,0,"['110313', '43123', '814409', '814408', '316603']",46,"['814408', '814409', '110313', '43123', '316603']",44,32.0,40,"['110313', '43123', '814409', '814408', '316603']",48,29.6
513,0,0,0,0,"['386536', '358424', '341121']",60,"['358424', '386536', '341121']",56,13.2,50,"['386536', '358424', '341121']",62,13.2
514,0,0,0,0,"['959056', '1190168', '284251', '149408', '1720513']",64,"['149408', '284251', '959056', '1190168', '1720513']",60,516.0,58,"['284251', '149408', '1190168', '959056', '1720513']",68,480.0
515,0,0,0,0,"['2152899', '627681', '95036', '1725183']",80,"['2152899', '95036', '627681', '1725183']",72,28.0,60,"['2152899', '95036', '1725183', '627681']",76,24.0
516,0,0,0,0,"['205154', '221912', '379532', '196285']",50,"['196285', '205154', '221912', '379532']",46,46.0,48,"['205154', '221912', '379532', '196285']",48,54.0
517,0,0,0,0,"['1399075', '364159', '678435']",74,"['678435', '364159', '1399075']",54,82.8,58,"['1399075', '678435', '364159']",58,54.0
518,0,0,0,0,"['89769', '396676', '390485', '386894', '393663']",82,"['396676', '89769', '393663', '386894', '390485']",60,46.6,48,"['396676', '89769', '393663', '386894', '390485']",64,46.6
519,0,0,0,0,"['110313', '156385', '780493', '89769', '814410']",78,"['780493', '814410', '89769', '156385', '110313']",74,101.0,42,"['110313', '156385', '780493', '89769', '814410']",80,88.0
520,0,0,0,0,"['184241', '185422', '193832', '206395', '252488', '283992', '195946', '391436', '391888', '392017']",84,"['392017', '184241', '185422', '193832', '206395', '252488', '283992', '391436', '391888', '195946']",66,3.6,58,"['184241', '185422', '193832', '206395', '252488', '283992', '195946', '391888', '392017', '391436']",72,2.0
521,0,0,0,0,"['97092', '124562', '61215', '2210075', '2225491', '2210310', '323700']",96,"['2210075', '61215', '124562', '2225491', '2210310', '97092', '323700']",72,363.2,56,"['61215', '2225491', '2210310', '97092', '323700', '124562', '2210075']",94,248.8
522,0,0,0,0,"['376285', '358363', '716568', '393760', '391609', '944504', '1075840', '2145438', '384877', '1075851', '1075850', '1075852', '384949', '383605', '366445', '383301', '375278']",138,"['375278', '358363', '716568', '393760', '391609', '944504', '1075840', '2145438', '384877', '1075852', '1075850', '384949', '383605', '366445', '383301', '376285', '1075851']",86,3553.2,60,"['358363', '716568', '393760', '391609', '944504', '1075840', '2145438', '1075852', '384877', '366445', '384949', '383301', '375278', '376285', '1075850', '1075851', '383605']",136,3193.4
523,0,0,0,0,"['139703', '306809', '19459', '352304', '185354', '610', '131627']",66,"['131627', '306809', '139703', '19459', '352304', '185354', '610']",60,87.8,46,"['139703', '306809', '19459', '352304', '185354', '131627', '610']",62,111.0
524,0,0,0,0,"['94717', '253421', '422992', '89769', '18602', '314740', '909094']",78,"['314740', '89769', '18602', '253421', '94717', '909094', '422992']",68,67.2,42,"['94717', '253421', '422992', '314740', '89769', '909094', '18602']",80,56.8
525,0,0,0,0,"['398895', '134362', '1019', '340953', '1145774']",66,"['340953', '1019', '134362', '1145774', '398895']",56,196.0,48,"['1145774', '1019', '340953', '398895', '134362']",62,211.2
526,0,0,0,0,"['80410', '10820', '395809', '405362', '405363', '316336', '206570', '2151521', '943208', '111873', '287261', '180023', '32895', '131627', '1397031', '393085', '1145776', '405389', '392796', '249522', '168753']",148,"['943208', '80410', '10820', '316336', '392796', '249522', '168753', '111873', '287261', '180023', '32895', '1145776', '1397031', '405389', '2151521', '393085', '405362', '405363', '206570', '131627', '395809']",88,9572.6,66,"['80410', '10820', '395809', '405362', '405363', '316336', '206570', '111873', '287261', '131627', '168753', '393085', '180023', '2151521', '943208', '32895', '1145776', '249522', '392796', '1397031', '405389']",172,9260.6
527,0,0,0,0,"['350562', '181280', '769579']",44,"['181280', '350562', '769579']",40,0,40,"['350562', '181280', '769579']",46,0
528,0,0,0,0,"['251572', '276534', '306809', '19459', '42210', '352304', '200038']",54,"['200038', '276534', '251572', '306809', '19459', '42210', '352304']",48,50.4,46,"['251572', '276534', '306809', '19459', '42210', '200038', '352304']",50,58.4
529,0,0,0,0,"['300735', '148513', '147842', '191261', '162783', '30102', '245805', '212024', '207762', '42333', '30399', '327244', '72830']",90,"['147842', '148513', '300735', '212024', '162783', '191261', '30102', '245805', '207762', '42333', '30399', '327244', '72830']",74,1387.8,62,"['300735', '162783', '212024', '42333', '30102', '72830', '30399', '245805', '191261', '207762', '327244', '148513', '147842']",102,1946.6
530,0,0,0,0,"['61210', '364213', '371447', '138617']",64,"['138617', '364213', '371447', '61210']",60,133.6,50,"['61210', '371447', '138617', '364213']",64,136.4
531,0,0,0,0,"['67640', '50999', '22708', '79851', '1190958']",92,"['79851', '67640', '22708', '1190958', '50999']",62,1546.0,48,"['22708', '1190958', '67640', '50999', '79851']",68,1452.0
532,0,0,0,0,"['331435', '377215', '1190986', '126933', '409790', '266184', '98539', '362911', '396952']",82,"['362911', '409790', '266184', '98539', '1190986', '331435', '126933', '377215', '396952']",78,848.4,58,"['331435', '377215', '126933', '1190986', '409790', '266184', '98539', '362911', '396952']",78,755.0
533,0,0,0,0,"['388082', '388746', '361415']",56,"['361415', '388082', '388746']",52,2.8,54,"['388082', '388746', '361415']",54,2.6
534,0,0,0,0,"['1739887', '1739890', '1066977', '1066967', '1739791']",28,"['1739791', '1739887', '1739890', '1066977', '1066967']",24,42.0,26,"['1739887', '1739890', '1066977', '1066967', '1739791']",26,44.0
535,0,0,0,0,"['126609', '125259', '126984', '279107', '121213']",48,"['121213', '126609', '125259', '126984', '279107']",44,0,46,"['126609', '125259', '126984', '279107', '121213']",46,0
536,0,0,0,0,"['43123', '227150', '661741', '156385']",42,"['156385', '43123', '227150', '661741']",38,0,40,"['43123', '227150', '661741', '156385']",40,0
537,0,0,0,0,"['223784', '53648', '356984', '376926', '360031', '5307', '913940']",74,"['360031', '356984', '376926', '223784', '53648', '5307', '913940']",58,62.6,44,"['356984', '5307', '913940', '376926', '223784', '53648', '360031']",74,58.4
538,0,0,0,0,"['89769', '176484', '309096', '188006', '500649']",90,"['188006', '500649', '309096', '176484', '89769']",74,158.0,64,"['176484', '89769', '309096', '500649', '188006']",74,192.0
539,0,0,0,0,"['865001', '393068', '864998', '916089', '245417']",76,"['916089', '245417', '393068', '865001', '864998']",56,86.0,46,"['393068', '864998', '916089', '245417', '865001']",76,80.0
540,0,0,0,0,"['1422879', '391079', '392101', '385170', '361560', '393897']",76,"['391079', '1422879', '361560', '393897', '392101', '385170']",66,15.2,40,"['1422879', '361560', '393897', '391079', '385170', '392101']",74,13.4
541,0,0,0,0,"['145958', '387191', '162519', '356984', '376926', '360031', '98025', '102601']",70,"['387191', '145958', '162519', '98025', '356984', '376926', '360031', '102601']",48,34.8,46,"['145958', '356984', '376926', '102601', '360031', '162519', '98025', '387191']",60,36.6
542,0,0,0,0,"['9426', '1369151', '298281', '227150']",44,"['298281', '1369151', '9426', '227150']",36,0,36,"['9426', '1369151', '227150', '298281']",40,0
543,0,0,0,0,"['338115', '206395', '193832', '201055']",58,"['201055', '206395', '338115', '193832']",52,11.0,46,"['206395', '193832', '201055', '338115']",58,9.0
544,0,0,0,0,"['869480', '869481', '396457', '81139', '909242']",58,"['909242', '869480', '869481', '396457', '81139']",54,53.4,46,"['869480', '869481', '396457', '909242', '81139']",54,58.6
545,0,0,0,0,"['148141', '299450', '195946', '391436', '283992', '252488', '1101258', '365137', '364897']",110,"['1101258', '252488', '365137', '195946', '391436', '283992', '364897', '148141', '299450']",68,1062.4,56,"['391436', '1101258', '252488', '365137', '364897', '148141', '299450', '195946', '283992']",78,833.4
546,0,0,0,0,"['657914', '657913', '204438', '173493', '176105', '1190959']",60,"['657913', '657914', '1190959', '176105', '204438', '173493']",46,492.0,46,"['657914', '657913', '1190959', '176105', '173493', '204438']",50,492.0
547,0,0,0,0,"['2070219', '189454', '7635', '342512', '262522']",96,"['189454', '262522', '7635', '2070219', '342512']",68,700.0,82,"['189454', '262522', '7635', '342512', '2070219']",68,596.0
548,0,0,0,0,"['255229', '331435', '406688', '123462']",78,"['331435', '406688', '255229', '123462']",56,328.0,60,"['331435', '406688', '255229', '123462']",62,328.0
549,0,0,0,0,"['1045082', '315024', '397330', '8365']",70,"['8365', '397330', '1045082', '315024']",58,39.0,54,"['1045082', '315024', '8365', '397330']",62,39.0
550,0,0,0,0,"['716439', '17768', '118849', '53616', '261562', '231441', '260399', '57709', '255641', '5769', '162465', '200361', '132979', '133468', '1265149', '123786', '189477', '59223']",108,"['132979', '200361', '716439', '17768', '118849', '231441', '260399', '57709', '255641', '5769', '162465', '133468', '53616', '261562', '1265149', '189477', '59223', '123786']",68,0,52,"['716439', '17768', '118849', '53616', '261562', '231441', '255641', '260399', '1265149', '162465', '5769', '133468', '57709', '123786', '189477', '59223', '200361', '132979']",132,0
551,0,0,0,0,"['63425', '211738', '422465']",60,"['211738', '63425', '422465']",54,93.6,50,"['211738', '63425', '422465']",58,97.6
552,0,0,0,0,"['63425', '211738', '422465']",60,"['211738', '63425', '422465']",54,93.6,50,"['211738', '63425', '422465']",58,97.6
553,0,0,0,0,"['383599', '381992', '366647']",56,"['366647', '383599', '381992']",52,78.0,54,"['383599', '381992', '366647']",54,84.0
554,0,0,0,0,"['354111', '383371', '27626', '37249', '392017', '327710', '226774', '391888', '42416']",72,"['42416', '383371', '354111', '37249', '27626', '392017', '327710', '226774', '391888']",56,687.6,54,"['354111', '383371', '37249', '392017', '226774', '391888', '42416', '327710', '27626']",64,485.2
555,0,0,0,0,"['356984', '376926', '360031', '89769', '5307']",78,"['5307', '89769', '356984', '360031', '376926']",74,53.0,38,"['356984', '376926', '360031', '89769', '5307']",80,111.2
556,0,0,0,0,"['814409', '208660', '814408', '209470']",58,"['209470', '814408', '208660', '814409']",44,51.2,46,"['814409', '209470', '814408', '208660']",46,36.8
557,0,0,0,0,"['17032', '376454', '374101', '274422', '103926']",66,"['17032', '274422', '103926', '374101', '376454']",46,85.4,42,"['17032', '274422', '103926', '374101', '376454']",52,85.4
558,0,0,0,0,"['356984', '376926', '360031']",36,"['360031', '356984', '376926']",32,19.4,34,"['356984', '376926', '360031']",34,21.2
559,0,0,0,0,"['276174', '3547', '392718', '291040', '2069960', '392235', '2070024']",94,"['392718', '3547', '392235', '2069960', '2070024', '276174', '291040']",64,67.6,56,"['276174', '291040', '2069960', '392235', '3547', '392718', '2070024']",86,23.6
560,0,0,0,0,"['4847', '200038', '32873', '54255', '189778']",68,"['189778', '200038', '32873', '54255', '4847']",56,5.4,54,"['189778', '200038', '4847', '32873', '54255']",62,8.4
561,0,0,0,0,"['42416', '135469', '342512', '207762', '72830']",54,"['72830', '342512', '42416', '135469', '207762']",46,354.0,50,"['135469', '42416', '207762', '72830', '342512']",54,274.0
562,0,0,0,0,"['231256', '280787', '1138', '848300', '346722', '2151679']",72,"['2151679', '848300', '231256', '280787', '346722', '1138']",54,752.0,44,"['231256', '280787', '2151679', '848300', '346722', '1138']",64,1205.6
563,0,0,0,0,"['125890', '70298', '189778', '708426']",58,"['189778', '125890', '70298', '708426']",54,12.6,50,"['125890', '70298', '189778', '708426']",60,12.6
564,0,0,0,0,"['878026', '125890', '70298', '358566']",54,"['358566', '70298', '878026', '125890']",50,0,44,"['125890', '70298', '878026', '358566']",56,0
565,0,0,0,0,"['61215', '148141', '299450', '377956', '198029', '907785', '1017757', '395701', '405409', '82140']",82,"['61215', '148141', '299450', '377956', '82140', '198029', '907785', '1017757', '395701', '405409']",56,383.8,50,"['148141', '377956', '395701', '198029', '82140', '907785', '1017757', '405409', '299450', '61215']",96,494.2
566,0,0,0,0,"['392902', '1406054', '295847', '1926024', '1926026']",68,"['295847', '1926024', '1406054', '1926026', '392902']",64,78.0,46,"['295847', '392902', '1926024', '1406054', '1926026']",90,103.0
567,0,0,0,0,"['1227075', '385058', '124767', '274422']",60,"['1227075', '124767', '274422', '385058']",52,37.0,48,"['385058', '274422', '124767', '1227075']",52,36.0
568,0,0,0,0,"['1321', '383599', '381992', '324086']",54,"['1321', '381992', '383599', '324086']",50,46.0,42,"['383599', '381992', '1321', '324086']",62,62.0
569,0,0,0,0,"['199158', '61215', '740320', '214598', '292434']",74,"['740320', '214598', '292434', '199158', '61215']",66,1068.0,50,"['199158', '740320', '214598', '292434', '61215']",72,1003.0
570,0,0,0,0,"['383599', '381992', '475059', '374101', '475057', '157918', '356984', '376926', '360031', '396333', '363644']",132,"['396333', '360031', '356984', '376926', '383599', '381992', '475059', '374101', '363644', '157918', '475057']",70,1113.2,52,"['475059', '360031', '356984', '376926', '383599', '157918', '363644', '374101', '396333', '475057', '381992']",118,1202.6
571,0,0,0,0,"['45186', '327162', '220944', '225549', '713187', '391857', '393069', '391857']",96,"['220944', '713187', '393069', '391857', '45186', '327162', '225549', '391857']",54,1355.8,28,"['391857', '391857', '220944', '713187', '393069', '327162', '45186', '225549']",64,869.4
572,0,0,0,0,"['17032', '68048', '374101']",50,"['68048', '17032', '374101']",46,84.0,44,"['17032', '68048', '374101']",52,86.0
573,0,0,0,0,"['156586', '708467', '151579', '1922729', '904853', '904855', '236823', '210886', '179554', '1727175', '161408', '1695083']",106,"['1695083', '161408', '156586', '1727175', '151579', '904855', '1922729', '904853', '236823', '708467', '210886', '179554']",68,1261.6,58,"['156586', '1922729', '236823', '904853', '179554', '210886', '1727175', '1695083', '904855', '151579', '708467', '161408']",112,1284.6
